play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,play_session_channel_code,english_description_x,french_description_x,play_session_status_code,english_description_y,french_description_y
1698,203,2024-11-30T05:14:43.474-06:00,2024-11-30T08:26:43.474-06:00,BROWSER,TIMEOUT,3307,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1699,101,2024-12-03T07:22:31.331-06:00,2024-12-03T08:20:31.331-06:00,MOBILE,COMPLETED,4673,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1700,140,2024-12-29T16:29:58.273-06:00,2024-12-30T01:50:58.273-06:00,MOBILE,TIMEOUT,1182,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1701,27,2024-06-22T12:51:03.949-06:00,2024-06-22T15:45:03.949-06:00,BROWSER,COMPLETED,4870,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1703,462,2024-12-06T15:09:04.353-06:00,2024-12-06T17:03:04.353-06:00,BROWSER,COMPLETED,2185,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1704,429,2024-12-29T14:46:13.588-06:00,2024-12-29T19:33:13.588-06:00,MOBILE,TIMEOUT,1283,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1706,319,2024-12-30T20:12:31.515-06:00,2024-12-30T20:53:31.515-06:00,MOBILE,TIMEOUT,4056,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1707,450,2024-12-24T06:58:24.001-06:00,2024-12-24T16:27:24.001-06:00,MOBILE,ABORTED,1657,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1708,345,2024-12-10T14:51:51.175-06:00,2024-12-10T19:46:51.175-06:00,BROWSER,COMPLETED,4130,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1709,12,2024-12-29T13:49:02.350-06:00,2024-12-29T19:14:02.350-06:00,BROWSER,COMPLETED,261,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1710,20,2024-12-07T11:42:54.738-06:00,2024-12-07T15:32:54.738-06:00,BROWSER,ABORTED,701,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1711,201,2024-12-28T12:17:36.374-06:00,2024-12-28T20:47:36.374-06:00,BROWSER,ABORTED,4722,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1712,12,2024-12-30T03:48:11.973-06:00,2024-12-30T12:33:11.973-06:00,BROWSER,ABORTED,561,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1713,243,2024-12-16T15:25:39.268-06:00,2024-12-16T17:00:39.268-06:00,MOBILE,ABORTED,2917,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1714,14,2024-03-08T11:12:27.757-06:00,2024-03-08T20:07:27.757-06:00,MOBILE,COMPLETED,2157,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1715,413,2024-12-21T15:10:59.536-06:00,2024-12-21T21:28:59.536-06:00,BROWSER,ABORTED,3821,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1717,272,2024-04-29T01:55:22.507-06:00,2024-04-29T05:22:22.507-06:00,BROWSER,ABORTED,4841,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1718,126,2024-12-30T21:14:32.734-06:00,2024-12-30T23:03:32.734-06:00,BROWSER,TIMEOUT,908,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1719,96,2024-10-02T08:31:04.143-06:00,2024-10-02T16:43:04.143-06:00,BROWSER,TIMEOUT,1261,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1721,174,2024-12-30T11:40:59.243-06:00,2024-12-30T19:45:59.243-06:00,MOBILE,TIMEOUT,2171,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1722,482,2024-11-07T02:50:59.301-06:00,2024-11-07T03:24:59.301-06:00,MOBILE,TIMEOUT,533,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1723,324,2024-12-06T19:32:24.053-06:00,2024-12-06T20:24:24.053-06:00,MOBILE,COMPLETED,3231,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1724,77,2024-11-23T17:09:52.296-06:00,2024-11-24T02:21:52.296-06:00,BROWSER,TIMEOUT,3626,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1725,122,2024-07-26T23:33:39.229-06:00,2024-07-27T08:37:39.229-06:00,BROWSER,TIMEOUT,2782,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1726,386,2024-12-25T20:53:59.427-06:00,2024-12-26T04:25:59.427-06:00,BROWSER,TIMEOUT,283,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1727,6,2024-12-28T00:48:51.308-06:00,2024-12-28T03:15:51.308-06:00,BROWSER,ABORTED,1475,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1728,44,2024-11-11T10:15:07.186-06:00,2024-11-11T12:47:07.186-06:00,MOBILE,COMPLETED,4434,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1729,135,2024-12-30T17:26:33.515-06:00,2024-12-30T23:28:33.515-06:00,BROWSER,ABORTED,3033,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1730,448,2024-11-27T23:05:16.927-06:00,2024-11-28T08:02:16.927-06:00,BROWSER,ABORTED,3132,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1731,170,2024-12-30T17:41:49.963-06:00,2024-12-30T21:51:49.963-06:00,BROWSER,TIMEOUT,4785,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1734,353,2024-05-23T19:56:32.016-06:00,2024-05-23T22:20:32.016-06:00,BROWSER,TIMEOUT,1136,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1735,325,2024-10-13T21:20:27.720-06:00,2024-10-13T22:02:27.720-06:00,BROWSER,COMPLETED,4226,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1737,335,2024-12-26T18:07:18.212-06:00,2024-12-26T18:52:18.212-06:00,MOBILE,COMPLETED,2474,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1738,139,2024-12-09T05:31:23.336-06:00,2024-12-09T09:47:23.336-06:00,BROWSER,COMPLETED,2474,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1739,423,2024-12-17T10:57:59.241-06:00,2024-12-17T19:24:59.241-06:00,MOBILE,ABORTED,2691,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1740,382,2024-12-30T02:41:02.532-06:00,2024-12-30T12:41:02.532-06:00,BROWSER,COMPLETED,4173,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1741,91,2024-12-30T15:43:09.460-06:00,2024-12-30T16:51:09.460-06:00,MOBILE,COMPLETED,1091,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1743,214,2024-12-29T21:59:09.078-06:00,2024-12-29T22:18:09.078-06:00,MOBILE,ABORTED,3961,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1744,298,2024-12-29T08:57:34.918-06:00,2024-12-29T17:47:34.918-06:00,MOBILE,TIMEOUT,4190,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1745,127,2024-12-30T15:49:14.209-06:00,2024-12-30T19:36:14.209-06:00,BROWSER,ABORTED,514,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1746,331,2024-12-24T22:25:07.764-06:00,2024-12-25T07:45:07.764-06:00,MOBILE,TIMEOUT,1407,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1747,130,2024-12-20T03:42:42.363-06:00,2024-12-20T10:31:42.363-06:00,BROWSER,COMPLETED,430,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1748,192,2024-10-07T03:46:20.665-06:00,2024-10-07T10:19:20.665-06:00,BROWSER,TIMEOUT,771,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1749,352,2024-12-29T01:23:35.076-06:00,2024-12-29T03:44:35.076-06:00,MOBILE,ABORTED,1605,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1750,377,2024-12-30T17:27:30.536-06:00,2024-12-30T22:47:30.536-06:00,MOBILE,COMPLETED,3361,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1751,155,2024-08-29T21:55:28.080-06:00,2024-08-30T05:23:28.080-06:00,MOBILE,ABORTED,1585,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1752,171,2024-12-11T06:54:56.693-06:00,2024-12-11T13:44:56.693-06:00,BROWSER,TIMEOUT,2227,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1753,235,2024-05-10T05:49:45.771-06:00,2024-05-10T14:32:45.771-06:00,MOBILE,ABORTED,2633,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1754,179,2024-12-17T13:01:54.051-06:00,2024-12-17T17:00:54.051-06:00,MOBILE,TIMEOUT,2039,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1756,409,2024-10-29T09:39:19.121-06:00,2024-10-29T19:15:19.121-06:00,BROWSER,COMPLETED,4027,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1757,181,2024-12-29T01:02:20.790-06:00,2024-12-29T04:56:20.790-06:00,BROWSER,ABORTED,1350,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1758,486,2024-12-22T23:35:49.214-06:00,2024-12-23T08:21:49.214-06:00,BROWSER,ABORTED,2375,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1759,54,2024-12-13T00:57:37.482-06:00,2024-12-13T02:24:37.482-06:00,BROWSER,TIMEOUT,355,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1760,151,2024-12-11T18:39:06.382-06:00,2024-12-11T19:48:06.382-06:00,BROWSER,ABORTED,2699,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1761,300,2024-12-17T06:47:32.127-06:00,2024-12-17T09:53:32.127-06:00,BROWSER,ABORTED,3956,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1762,108,2024-12-30T06:28:43.814-06:00,2024-12-30T15:09:43.814-06:00,BROWSER,TIMEOUT,418,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1764,250,2024-12-10T13:18:14.867-06:00,2024-12-10T15:16:14.867-06:00,BROWSER,ABORTED,1343,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1765,334,2024-04-10T02:30:51.251-06:00,2024-04-10T02:48:51.251-06:00,MOBILE,COMPLETED,4248,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1766,338,2024-11-04T19:23:15.837-06:00,2024-11-05T03:22:15.837-06:00,MOBILE,ABORTED,362,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1767,4,2024-10-05T18:31:12.369-06:00,2024-10-06T03:31:12.369-06:00,BROWSER,ABORTED,3555,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1769,179,2024-12-22T17:46:51.534-06:00,2024-12-22T20:12:51.534-06:00,MOBILE,ABORTED,3897,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1773,106,2024-12-09T01:30:11.829-06:00,2024-12-09T06:45:11.829-06:00,MOBILE,ABORTED,2861,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1774,270,2024-12-27T19:16:02.301-06:00,2024-12-28T03:37:02.301-06:00,BROWSER,ABORTED,578,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1775,298,2024-12-30T03:11:55.623-06:00,2024-12-30T04:41:55.623-06:00,MOBILE,ABORTED,1273,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1776,152,2024-12-13T20:41:58.204-06:00,2024-12-13T23:45:58.204-06:00,MOBILE,COMPLETED,492,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1779,257,2024-08-07T01:10:10.020-06:00,2024-08-07T02:14:10.020-06:00,MOBILE,ABORTED,3634,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1780,95,2024-12-21T06:06:39.326-06:00,2024-12-21T15:27:39.326-06:00,BROWSER,COMPLETED,1791,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1782,51,2024-12-03T19:35:38.574-06:00,2024-12-03T19:42:38.574-06:00,BROWSER,TIMEOUT,1781,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1783,122,2024-11-02T18:39:01.539-06:00,2024-11-02T22:50:01.539-06:00,MOBILE,COMPLETED,2179,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1784,224,2024-12-13T06:41:03.033-06:00,2024-12-13T10:23:03.033-06:00,BROWSER,TIMEOUT,3795,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1785,298,2024-12-30T07:56:25.474-06:00,2024-12-30T11:15:25.474-06:00,BROWSER,ABORTED,653,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1786,6,2024-12-29T11:02:37.245-06:00,2024-12-29T14:50:37.245-06:00,MOBILE,TIMEOUT,4378,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1787,462,2024-12-16T20:02:19.588-06:00,2024-12-16T22:59:19.588-06:00,MOBILE,ABORTED,1225,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1788,169,2024-12-25T16:46:36.236-06:00,2024-12-26T01:22:36.236-06:00,BROWSER,TIMEOUT,3637,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1790,458,2024-12-10T03:01:57.007-06:00,2024-12-10T12:30:57.007-06:00,MOBILE,TIMEOUT,2177,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1791,393,2024-12-28T17:09:06.911-06:00,2024-12-29T02:40:06.911-06:00,BROWSER,TIMEOUT,4377,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1793,336,2024-12-30T17:39:29.785-06:00,2024-12-30T23:06:29.785-06:00,MOBILE,COMPLETED,4017,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1794,176,2024-12-30T08:38:46.953-06:00,2024-12-30T11:12:46.953-06:00,BROWSER,COMPLETED,531,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1796,152,2024-12-20T13:12:55.761-06:00,2024-12-20T15:43:55.761-06:00,BROWSER,TIMEOUT,2845,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1797,24,2024-12-28T01:29:37.914-06:00,2024-12-28T08:14:37.914-06:00,BROWSER,TIMEOUT,1700,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1799,50,2024-12-29T01:34:51.660-06:00,2024-12-29T02:52:51.660-06:00,MOBILE,COMPLETED,557,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1800,493,2024-10-12T09:18:22.990-06:00,2024-10-12T15:24:22.990-06:00,MOBILE,ABORTED,3827,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1801,435,2024-05-28T02:25:39.659-06:00,2024-05-28T10:24:39.659-06:00,BROWSER,TIMEOUT,1413,BROWSER,Browser,Navigateur,TIMEOUT,Session timeout,Délai d'expiration de la session
1802,68,2024-12-28T11:36:18.622-06:00,2024-12-28T19:04:18.622-06:00,BROWSER,ABORTED,2183,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1803,186,2024-12-30T21:13:57.376-06:00,2024-12-30T21:34:57.376-06:00,BROWSER,ABORTED,4659,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1804,188,2024-12-08T00:00:56.768-06:00,2024-12-08T04:06:56.768-06:00,BROWSER,ABORTED,1559,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1805,184,2024-12-30T18:16:13.026-06:00,2024-12-30T22:52:13.026-06:00,BROWSER,ABORTED,1649,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1806,6,2024-12-30T13:44:18.251-06:00,2024-12-30T22:24:18.251-06:00,BROWSER,ABORTED,2990,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1808,277,2024-06-28T23:11:34.647-06:00,2024-06-29T06:23:34.647-06:00,MOBILE,ABORTED,186,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1811,253,2024-12-30T16:44:05.242-06:00,2024-12-30T19:03:05.242-06:00,MOBILE,ABORTED,2958,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1813,124,2024-12-30T05:27:45.897-06:00,2024-12-30T11:28:45.897-06:00,MOBILE,TIMEOUT,2273,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1814,440,2024-12-01T15:29:32.076-06:00,2024-12-02T00:51:32.076-06:00,MOBILE,TIMEOUT,491,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1817,38,2024-12-15T13:31:00.271-06:00,2024-12-15T19:04:00.271-06:00,MOBILE,COMPLETED,3923,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1818,10,2024-12-30T00:49:00.907-06:00,2024-12-30T03:21:00.907-06:00,BROWSER,COMPLETED,2162,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1819,455,2024-12-13T20:13:30.836-06:00,2024-12-14T03:37:30.836-06:00,MOBILE,COMPLETED,1703,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1820,404,2024-11-26T00:23:19.691-06:00,2024-11-26T01:50:19.691-06:00,MOBILE,TIMEOUT,1234,MOBILE,Mobile application,Application mobile,TIMEOUT,Session timeout,Délai d'expiration de la session
1821,205,2024-12-18T18:50:36.556-06:00,2024-12-19T02:27:36.556-06:00,MOBILE,COMPLETED,4494,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1822,429,2024-12-30T03:37:14.345-06:00,2024-12-30T05:27:14.345-06:00,MOBILE,COMPLETED,4113,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1824,497,2024-12-18T23:49:43.757-06:00,2024-12-19T02:31:43.757-06:00,BROWSER,COMPLETED,1289,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1825,82,2024-12-25T13:44:06.027-06:00,2024-12-25T18:20:06.027-06:00,BROWSER,COMPLETED,2617,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1827,42,2024-11-22T16:45:06.136-06:00,2024-11-22T19:07:06.136-06:00,BROWSER,ABORTED,1832,BROWSER,Browser,Navigateur,ABORTED,Session aborted,Session interrompue
1828,250,2024-12-20T07:44:08.657-06:00,2024-12-20T16:01:08.657-06:00,MOBILE,ABORTED,3101,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1829,255,2024-11-23T17:06:47.224-06:00,2024-11-23T19:46:47.224-06:00,BROWSER,COMPLETED,131,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1830,136,2024-11-11T12:39:51.613-06:00,2024-11-11T14:26:51.613-06:00,BROWSER,COMPLETED,4481,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1831,384,2024-10-21T06:41:47.387-06:00,2024-10-21T07:32:47.387-06:00,MOBILE,ABORTED,4221,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1832,384,2024-11-29T12:10:38.809-06:00,2024-11-29T20:46:38.809-06:00,MOBILE,ABORTED,4426,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1833,39,2024-12-24T02:37:13.327-06:00,2024-12-24T07:41:13.327-06:00,MOBILE,ABORTED,1537,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1834,89,2024-12-28T14:55:03.330-06:00,2024-12-28T22:15:03.330-06:00,BROWSER,COMPLETED,3288,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1835,330,2024-11-29T02:19:09.385-06:00,2024-11-29T11:26:09.385-06:00,BROWSER,COMPLETED,4949,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1836,221,2024-11-26T05:27:45.452-06:00,2024-11-26T13:50:45.452-06:00,MOBILE,COMPLETED,902,MOBILE,Mobile application,Application mobile,COMPLETED,Session completed,Session terminée
1837,56,2024-12-30T04:39:31.394-06:00,2024-12-30T12:24:31.394-06:00,MOBILE,ABORTED,1596,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1838,198,2024-12-05T11:50:50.625-06:00,2024-12-05T14:15:50.625-06:00,MOBILE,ABORTED,1149,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
1840,94,2024-12-06T17:08:05.477-06:00,2024-12-06T20:01:05.477-06:00,BROWSER,COMPLETED,1234,BROWSER,Browser,Navigateur,COMPLETED,Session completed,Session terminée
1842,207,2024-12-30T04:24:45.893-06:00,2024-12-30T08:23:45.893-06:00,MOBILE,ABORTED,4768,MOBILE,Mobile application,Application mobile,ABORTED,Session aborted,Session interrompue
